Episode,Reward,Num_steps
2558,74.109375,123
2559,17.15625,51
2560,2.25390625,32
2561,106.0078125,154
2562,9.4140625,43
2563,6.375,35
2564,4.625,34
2565,18.7109375,51
2566,120.89453125,177
2567,112.4453125,158
2568,11.2421875,44
2569,82.78515625,128
2570,15.30078125,50
2571,10.99609375,46
2572,264.95703125,404
2573,43.12890625,80
2574,21.52734375,58
2575,42.18359375,88
2576,41.02734375,81
2577,63.8984375,127
2578,22.31640625,63
2579,14.4375,45
2580,43.83203125,84
2581,11.90625,44
2582,27.546875,70
2583,22.5390625,62
2584,51.7421875,93
2585,40.01171875,88
2586,30.37890625,71
2587,29.03125,83
2588,18.95703125,58
2589,14.83203125,48
2590,44.83203125,90
2591,47.1640625,75
2592,44.30078125,90
2593,16.4453125,51
2594,23.86328125,62
2595,38.6171875,83
2596,49.88671875,90
2597,25.24609375,70
2598,28.2265625,64
2599,52.15625,87
2600,19.37109375,53
2601,36.0,77
2602,69.828125,111
2603,9.87109375,42
2604,17.671875,51
2605,3.671875,32
2606,19.63671875,54
2607,15.5,49
2608,7.5234375,40
2609,2.51953125,32
2610,8.8828125,40
2611,3.70703125,31
2612,30.4453125,70
2613,26.8515625,67
2614,44.37109375,93
2615,9.39453125,41
2616,79.27734375,132
2617,14.23046875,48
2618,20.28125,59
2619,130.69140625,188
2620,11.69921875,46
2621,31.45703125,68
2622,87.99609375,154
2623,65.28125,102
2624,67.66015625,113
2625,40.91796875,82
2626,58.2734375,96
2627,32.06640625,65
2628,81.86328125,129
2629,76.109375,127
2630,126.55859375,201
2631,29.484375,63
2632,202.0859375,334
2633,20.1171875,55
2634,8.71875,38
2635,49.58984375,104
2636,35.9609375,82
2637,5.59765625,39
2638,31.86328125,85
2639,274.03125,369
2640,49.43359375,91
2641,60.2109375,103
2642,24.84375,59
2643,232.83203125,354
2644,44.125,77
2645,48.359375,90
2646,37.40234375,82
2647,125.34765625,184
2648,15.61328125,51
2649,73.23828125,114
2650,32.2734375,72
2651,238.8046875,370
2652,92.0,139
2653,2.5078125,30
2654,46.9609375,88
2655,39.96484375,78
2656,144.70703125,197
2657,24.25390625,73
2658,57.84375,98
2659,16.43359375,54
2660,84.8203125,126
2661,27.0078125,65
2662,53.0234375,90
2663,10.72265625,42
2664,72.65625,123
2665,72.45703125,124
2666,40.19140625,82
2667,42.88671875,82
2668,46.78125,91
2669,26.76171875,68
2670,78.6171875,117
2671,33.87890625,65
2672,133.19140625,185
2673,126.19140625,209
2674,30.734375,73
2675,27.54296875,63
2676,118.16796875,194
2677,84.26953125,122
2678,94.1171875,162
2679,217.1484375,293
2680,43.95703125,81
2681,40.69140625,80
2682,19.4453125,58
2683,85.76171875,138
2684,65.41796875,121
2685,152.29296875,221
2686,197.234375,254
2687,124.0078125,183
2688,5.71875,37
2689,22.859375,61
2690,28.046875,72
2691,27.578125,64
2692,124.046875,187
2693,30.7265625,76
2694,58.01953125,118
2695,72.65625,114
2696,30.58984375,66
2697,144.44921875,224
2698,31.91796875,73
2699,30.4375,69
2700,57.58984375,104
2701,29.3671875,70
2702,3.43359375,32
2703,24.33203125,59
2704,109.78515625,159
2705,14.49609375,43
2706,80.53515625,128
2707,61.17578125,125
2708,64.453125,107
2709,197.421875,275
2710,98.27734375,140
2711,73.16015625,110
2712,76.91796875,119
2713,27.046875,66
2714,136.9453125,212
2715,141.90625,237
2716,59.79296875,118
2717,413.50390625,518
2718,250.1015625,350
2719,109.46875,198
2720,38.45703125,72
2721,18.41796875,46
2722,80.51953125,119
2723,89.95703125,170
2724,147.671875,240
2725,14.59375,49
2726,18.90625,68
2727,15.1875,46
2728,109.4453125,198
2729,172.54296875,243
2730,23.69140625,60
2731,96.2578125,138
2732,93.359375,134
2733,2.82421875,32
2734,35.44921875,77
2735,51.05859375,104
2736,194.1484375,286
2737,249.34765625,328
2738,24.140625,64
2739,18.5546875,45
2740,25.20703125,61
2741,116.5390625,162
2742,33.09765625,90
2743,29.8046875,69
2744,4.0078125,32
2745,42.765625,76
2746,223.34765625,304
2747,29.96484375,74
2748,110.45703125,154
2749,13.51953125,47
2750,71.609375,132
2751,87.77734375,133
2752,83.16015625,126
2753,18.7109375,57
2754,26.4609375,64
2755,86.08203125,131
2756,58.08203125,128
2757,107.234375,157
2758,19.3828125,56
2759,31.05859375,73
2760,89.29296875,124
2761,52.25390625,101
2762,16.61328125,51
2763,234.7734375,350
2764,200.78125,272
2765,108.0390625,187
2766,3.8828125,34
2767,143.33984375,197
2768,123.9609375,158
2769,116.74609375,155
2770,45.34375,100
2771,32.30859375,84
2772,46.36328125,102
2773,207.33984375,270
2774,62.0234375,99
2775,222.94921875,303
2776,158.765625,258
2777,66.36328125,106
2778,188.57421875,293
2779,96.32421875,145
2780,268.73046875,341
2781,61.8984375,101
2782,267.7734375,333
2783,146.1796875,192
2784,65.2421875,131
2785,129.80078125,189
2786,111.6875,162
2787,358.71484375,429
2788,36.95703125,78
2789,42.015625,78
2790,68.1796875,117
2791,82.02734375,122
2792,197.28125,256
2793,302.41796875,397
2794,171.640625,244
2795,126.93359375,177
2796,104.78125,141
2797,138.0859375,212
2798,33.6875,70
2799,17.62109375,52
2800,82.31640625,118
2801,98.91015625,195
2802,36.91015625,87
2803,213.90234375,265
2804,70.47265625,115
2805,140.4296875,197
2806,302.1796875,398
2807,136.0625,204
2808,107.74609375,169
2809,262.65625,329
2810,302.078125,426
2811,40.28125,94
2812,143.5234375,204
2813,308.328125,384
2814,103.796875,159
2815,64.4921875,118
2816,204.984375,283
2817,186.2421875,263
2818,314.16796875,397
2819,32.7578125,80
2820,74.4375,118
2821,80.66796875,125
2822,384.6875,492
2823,115.88671875,178
2824,37.17578125,81
2825,303.65625,403
2826,59.9140625,109
2827,213.1640625,275
2828,47.3125,82
2829,84.24609375,119
2830,31.984375,75
2831,175.328125,239
2832,57.33984375,101
2833,145.52734375,197
2834,371.61328125,459
2835,279.26171875,356
2836,59.81640625,100
2837,274.296875,343
2838,179.5625,250
2839,405.69140625,468
2840,167.6484375,233
2841,657.2109375,813
2842,215.09375,282
2843,62.671875,121
2844,241.265625,351
2845,9.95703125,39
2846,239.85546875,356
2847,24.5703125,72
2848,208.79296875,294
2849,8.5234375,40
2850,544.1484375,669
2851,300.328125,384
2852,24.54296875,56
2853,654.48828125,822
2854,173.078125,227
2855,293.52734375,376
2856,29.47265625,63
2857,101.2421875,145
2858,1115.37890625,1278
2859,20.90234375,48
2860,128.80078125,221
2861,253.73046875,353
2862,241.58203125,322
2863,65.28515625,118
2864,139.91796875,217
2865,32.2890625,78
2866,291.1328125,384
2867,184.1171875,247
2868,163.4609375,221
2869,133.25,223
2870,49.9765625,127
2871,22.72265625,50
2872,256.21875,368
2873,199.39453125,266
2874,205.1328125,294
2875,722.703125,900
2876,38.01953125,81
2877,80.30859375,151
2878,26.08984375,69
2879,297.96484375,370
2880,36.87109375,80
2881,148.7734375,220
2882,731.75390625,861
2883,81.00390625,132
2884,26.08984375,73
2885,73.875,132
2886,92.62890625,133
2887,321.21484375,404
2888,101.41796875,150
2889,38.59765625,85
2890,251.87109375,362
2891,387.41796875,507
2892,70.6796875,111
2893,461.11328125,558
2894,10.1640625,46
2895,250.89453125,330
2896,193.41796875,262
2897,309.2734375,410
2898,80.77734375,126
2899,234.6875,294
2900,140.11328125,216
2901,371.0859375,485
2902,151.25,208
2903,30.85546875,78
2904,293.32421875,377
2905,152.7734375,227
2906,203.35546875,282
2907,75.859375,125
2908,458.6171875,561
2909,254.94921875,332
2910,361.66796875,508
2911,85.38671875,128
2912,469.28125,560
2913,79.78515625,120
2914,291.2890625,363
2915,133.55078125,209
2916,601.77734375,751
2917,48.56640625,87
2918,466.59765625,560
2919,56.87890625,107
2920,760.7109375,920
2921,128.33203125,221
2922,236.45703125,362
2923,312.265625,377
2924,319.5390625,410
2925,391.1015625,501
2926,322.203125,424
2927,555.04296875,682
2928,198.4921875,259
2929,104.84375,159
2930,144.82421875,218
2931,568.1328125,710
2932,54.6640625,95
2933,8.140625,39
2934,169.5625,240
2935,69.88671875,114
2936,109.87109375,190
2937,307.26953125,391
2938,20.01171875,57
2939,119.9765625,210
2940,217.53515625,286
2941,29.81640625,82
2942,225.91015625,295
2943,245.8046875,319
2944,664.5546875,823
2945,11.16796875,44
2946,397.3671875,545
2947,285.59375,353
2948,228.61328125,294
2949,754.95703125,915
2950,669.8671875,826
2951,121.46484375,216
2952,165.109375,212
2953,57.37109375,121
2954,325.0234375,441
2955,619.48828125,762
2956,39.7421875,93
2957,195.890625,263
2958,154.02734375,238
2959,589.11328125,750
2960,293.16015625,401
2961,345.75,434
2962,213.52734375,302
2963,182.12109375,253
2964,299.22265625,396
2965,77.62109375,138
2966,225.80859375,302
2967,112.48828125,161
2968,446.8359375,546
2969,66.67578125,106
2970,127.4296875,175
2971,226.2265625,308
2972,22.3828125,59
2973,22.07421875,57
2974,358.96875,460
2975,292.26953125,398
2976,112.07421875,161
2977,355.6015625,491
2978,266.91796875,364
2979,148.51171875,222
2980,633.6484375,819
2981,50.2890625,98
2982,340.6484375,442
2983,248.3671875,300
2984,318.94921875,404
2985,124.0625,183
2986,137.0625,193
2987,567.0234375,741
2988,297.41796875,450
2989,295.078125,407
2990,462.4453125,560
2991,60.62109375,104
2992,1149.6796875,1311
2993,342.1875,404
2994,132.80078125,199
2995,424.90234375,558
2996,452.88671875,560
2997,308.8046875,397
2998,619.09375,739
2999,344.3828125,442
3000,730.484375,817
3001,55.1875,102
3002,645.51953125,760
3003,312.87109375,373
3004,126.81640625,191
3005,212.75,280
3006,186.0078125,247
3007,92.609375,140
3008,389.8125,465
3009,387.3125,490
3010,314.0078125,424
3011,145.2734375,200
3012,329.63671875,417
3013,484.359375,559
3014,314.0546875,401
3015,378.03125,488
3016,94.1328125,129
3017,466.0234375,558
3018,122.3984375,187
3019,179.859375,243
3020,275.7421875,386
3021,789.0859375,926
3022,643.72265625,754
3023,229.87109375,299
3024,67.98828125,106
3025,968.078125,1132
3026,123.0234375,213
3027,886.4765625,1115
3028,101.7734375,178
3029,450.42578125,588
3030,459.046875,553
3031,216.22265625,283
3032,284.59765625,358
3033,-2.640625,23
3034,680.80078125,823
3035,464.6875,558
3036,313.2734375,423
3037,43.453125,80
3038,307.65625,391
3039,335.05078125,393
3040,692.35546875,822
3041,466.05859375,565
3042,301.234375,395
3043,559.09375,667
3044,119.59765625,200
3045,35.921875,83
3046,984.875,1220
3047,450.16796875,546
3048,32.8984375,80
3049,183.41796875,282
3050,87.2421875,134
3051,456.8984375,560
3052,389.890625,492
3053,330.8515625,469
3054,295.98046875,398
3055,224.45703125,294
3056,151.33984375,217
3057,803.83203125,1011
3058,703.30078125,806
3059,176.3359375,247
3060,145.68359375,205
3061,146.5703125,195
3062,109.66015625,186
3063,246.9140625,314
3064,69.390625,123
3065,56.30859375,99
3066,313.46875,406
3067,215.578125,276
3068,681.4296875,829
3069,624.16015625,745
3070,702.56640625,818
3071,949.80078125,1133
3072,292.24609375,391
3073,436.6796875,559
3074,329.46484375,404
3075,109.08203125,162
3076,469.078125,557
3077,416.23046875,543
3078,149.04296875,247
3079,717.02734375,827
3080,34.6953125,78
3081,489.76953125,656
3082,1102.3515625,1321
3083,320.2421875,396
3084,172.05078125,223
3085,596.68359375,737
3086,159.27734375,218
3087,164.52734375,218
3088,246.265625,296
3089,120.2421875,202
3090,234.88671875,295
3091,453.125,554
3092,456.765625,557
3093,1071.26171875,1231
3094,471.45703125,557
3095,485.20703125,562
3096,128.26953125,180
3097,376.140625,473
3098,315.77734375,439
3099,1036.1875,1163
3100,78.6953125,127
3101,977.46484375,1140
3102,1113.16015625,1318
3103,483.703125,559
3104,1330.75390625,1590
3105,1410.03515625,1588
3106,1153.41796875,1319
3107,967.04296875,1134
3108,477.90625,557
3109,1412.1171875,1586
3110,1154.35546875,1322
3111,330.42578125,403
3112,705.765625,827
3113,174.07421875,226
3114,1316.62890625,1593
3115,93.53515625,152
3116,661.8828125,816
3117,721.79296875,820
3118,133.23046875,184
3119,1328.8828125,1581
3120,498.13671875,556
3121,372.0703125,460
3122,737.12109375,823
3123,1424.921875,1586
3124,711.921875,823
3125,475.78515625,563
3126,702.9296875,820
3127,243.33203125,327
3128,259.20703125,322
3129,1402.29296875,1576
3130,302.43359375,360
3131,397.75390625,461
3132,494.4140625,577
3133,95.9296875,150
3134,1124.5625,1317
3135,1416.53125,1590
3136,992.953125,1142
3137,358.74609375,447
3138,293.8671875,394
3139,367.30078125,421
3140,351.1640625,421
3141,528.84765625,651
3142,391.13671875,460
3143,1403.46875,1589
3144,507.4453125,567
3145,842.86328125,941
3146,1196.89453125,1313
3147,735.11328125,820
3148,499.37109375,557
3149,794.9921875,946
3150,1239.40625,1340
3151,486.8671875,558
3152,484.265625,556
3153,1251.9296875,1343
3154,1461.359375,1584
3155,1497.0859375,1612
3156,429.2421875,488
3157,736.8515625,814
3158,1185.375,1315
3159,504.73828125,564
3160,741.25390625,851
3161,1200.6484375,1315
3162,748.42578125,819
3163,1168.640625,1315
3164,1468.56640625,1605
3165,499.65234375,556
3166,917.125,1047
3167,1424.91796875,1586
3168,115.6484375,160
3169,440.4921875,515
3170,37.20703125,87
3171,1025.14453125,1153
3172,1187.12109375,1317
3173,504.65625,574
3174,562.359375,637
3175,154.2890625,199
3176,1480.2578125,1601
3177,496.97265625,556
3178,686.703125,791
3179,504.3828125,563
3180,1070.94140625,1182
3181,16.94921875,51
3182,416.8046875,469
3183,1179.203125,1316
3184,174.01953125,218
3185,506.51953125,565
3186,1454.21875,1587
3187,676.96875,784
3188,1207.36328125,1314
3189,1508.7265625,1604
3190,1190.9921875,1314
3191,1206.2890625,1314
3192,22.20703125,49
3193,1174.3515625,1317
3194,1415.75,1593
3195,752.86328125,827
3196,1430.63671875,1577
3197,1260.3125,1333
3198,708.734375,767
3199,1417.44921875,1585
3200,757.35546875,820
3201,1228.3515625,1342
3202,1509.09765625,1595
3203,756.375,819
3204,1416.40625,1591
3205,1245.19921875,1340
3206,749.76171875,819
3207,1196.71484375,1313
3208,930.16015625,1029
3209,1436.2109375,1587
3210,1184.79296875,1317
3211,1273.09765625,1343
3212,759.2421875,823
3213,1266.41015625,1343
3214,438.41796875,487
3215,437.2265625,492
3216,1198.35546875,1310
3217,1196.8046875,1314
3218,518.05859375,563
3219,1469.6796875,1582
3220,1465.8046875,1587
3221,1221.890625,1316
3222,507.53125,562
3223,1214.140625,1315
3224,1211.7421875,1314
3225,1204.7109375,1312
3226,404.125,470
3227,1186.3984375,1304
3228,476.73828125,555
3229,450.1796875,514
3230,813.55859375,937
3231,1428.4453125,1583
3232,501.39453125,557
3233,519.46484375,593
3234,496.9140625,568
3235,1190.35546875,1307
3236,1420.84765625,1585
3237,1487.85546875,1598
3238,271.98828125,332
3239,247.14453125,286
3240,178.1640625,219
3241,755.61328125,825
3242,142.63671875,183
3243,1282.09765625,1357
3244,1060.6015625,1154
3245,31.484375,70
3246,305.84375,368
3247,40.0546875,81
3248,76.4296875,114
3249,403.5,479
3250,92.24609375,127
3251,173.7890625,223
3252,101.60546875,139
3253,135.07421875,174
3254,622.87890625,708
3255,132.5625,186
3256,67.0078125,105
3257,39.96484375,73
3258,224.359375,269
3259,29.45703125,60
3260,99.06640625,134
3261,11.8125,45
3262,16.65234375,51
3263,87.8046875,132
3264,62.37890625,100
3265,2.234375,31
3266,74.890625,116
3267,6.8046875,40
3268,132.96875,196
3269,12.8828125,45
3270,49.359375,84
3271,257.6171875,314
3272,87.015625,121
3273,296.65625,353
3274,124.7890625,171
3275,742.3125,820
3276,1478.15234375,1585
3277,1230.48046875,1313
3278,1204.88671875,1313
3279,1201.0390625,1313
3280,478.0,562
3281,898.671875,999
3282,497.6796875,564
3283,1215.1171875,1314
3284,813.73046875,894
3285,119.5390625,169
3286,1413.3359375,1585
3287,250.83984375,292
3288,1403.5625,1586
3289,110.36328125,145
3290,731.95703125,823
3291,488.26171875,562
3292,491.10546875,563
3293,492.21484375,546
3294,739.890625,818
3295,726.19921875,818
3296,1467.14453125,1583
3297,496.45703125,557
3298,1213.90625,1311
3299,1453.0078125,1583
3300,1218.390625,1313
3301,730.4453125,823
3302,501.671875,556
3303,751.33984375,822
3304,486.18359375,558
3305,1468.60546875,1575
3306,661.51953125,751
3307,507.8828125,562
3308,753.41796875,823
3309,1472.9140625,1583
3310,753.90625,819
3311,503.1015625,556
3312,696.2265625,769
3313,1200.5078125,1338
3314,1195.18359375,1311
3315,356.56640625,420
3316,703.55078125,816
3317,1439.94140625,1591
3318,41.21484375,70
3319,389.85546875,446
3320,1458.10546875,1582
3321,832.20703125,913
3322,1477.91015625,1586
3323,554.71484375,631
3324,503.23046875,560
3325,745.39453125,818
3326,753.9609375,825
3327,1475.5625,1585
3328,1471.8203125,1587
3329,1218.6484375,1315
3330,755.83984375,819
3331,1206.03125,1312
3332,1464.1015625,1583
3333,753.83203125,829
3334,1459.49609375,1586
3335,1463.64453125,1584
3336,487.89453125,556
3337,1474.26171875,1587
3338,876.7890625,981
3339,441.3046875,507
3340,106.73828125,142
3341,608.90625,685
3342,1210.77734375,1311
3343,166.92578125,214
3344,341.5625,399
3345,290.28125,364
3346,228.8125,269
3347,514.23828125,597
3348,235.21484375,276
3349,320.109375,404
3350,1410.3359375,1586
3351,1439.30859375,1587
3352,496.25390625,556
3353,1219.81640625,1310
3354,497.7265625,556
3355,748.9140625,818
3356,747.4296875,818
3357,511.82421875,566
3358,739.484375,819
3359,1216.484375,1320
3360,499.375,556
3361,806.70703125,925
3362,409.54296875,484
3363,160.4765625,199
3364,1447.41015625,1582
3365,745.5,818
3366,1005.4921875,1138
3367,176.96875,246
3368,289.87890625,373
3369,308.8671875,401
3370,422.17578125,489
3371,47.8984375,84
3372,347.11328125,417
3373,1456.23828125,1586
3374,496.35546875,556
3375,1442.4140625,1586
3376,493.21484375,556
3377,736.68359375,818
3378,495.44140625,556
3379,748.140625,819
3380,1226.45703125,1313
3381,502.64453125,556
3382,499.75390625,554
3383,750.8671875,819
3384,503.12890625,555
3385,1194.89453125,1307
3386,500.78125,566
3387,1108.4375,1294
3388,727.6015625,820
3389,224.19140625,298
3390,592.77734375,716
3391,1408.25,1585
3392,654.62890625,764
3393,923.05859375,1039
3394,1012.30859375,1103
3395,12.7421875,39
3396,1220.76953125,1310
3397,1218.81640625,1312
3398,1476.22265625,1582
3399,513.98828125,562
3400,768.98046875,829
3401,1232.09765625,1313
3402,506.875,555
3403,434.33203125,492
3404,582.19140625,647
3405,212.30859375,266
3406,1219.37890625,1311
3407,761.21484375,820
3408,1192.48046875,1312
3409,118.3046875,156
3410,1202.1875,1314
3411,755.9140625,817
3412,1227.37890625,1312
3413,755.05078125,819
3414,1241.671875,1313
3415,759.265625,818
3416,517.171875,562
3417,1055.828125,1151
3418,502.3515625,560
3419,515.65625,560
3420,1228.875,1306
3421,1490.203125,1584
3422,1225.79296875,1310
3423,1490.09765625,1581
3424,400.61328125,449
3425,504.328125,558
3426,369.51171875,440
3427,492.546875,555
3428,1230.69921875,1339
3429,486.58984375,555
3430,1484.3203125,1586
3431,1475.75390625,1582
3432,1481.1015625,1577
3433,1237.234375,1312
3434,515.3125,563
3435,517.6015625,562
3436,1468.98046875,1581
3437,1215.2578125,1309
3438,1485.62109375,1585
3439,765.08984375,822
3440,1236.3125,1339
3441,760.6875,821
3442,1459.6171875,1584
3443,512.86328125,562
3444,396.55859375,457
3445,1236.4609375,1316
3446,1499.59765625,1583
3447,1498.17578125,1582
3448,519.5390625,560
3449,512.90625,556
3450,511.89453125,554
3451,1492.46484375,1583
3452,522.578125,563
3453,1222.03515625,1311
3454,1224.71875,1314
3455,1220.16796875,1314
3456,267.69140625,311
3457,272.33984375,320
3458,497.67578125,556
3459,747.0234375,823
3460,1460.30078125,1585
3461,739.90234375,820
3462,761.15625,824
3463,745.66015625,818
3464,1468.703125,1584
3465,511.33984375,558
3466,761.7890625,822
3467,500.84765625,557
3468,1208.4296875,1315
3469,1214.8828125,1313
3470,1201.44140625,1314
3471,1216.4375,1314
3472,1472.3359375,1582
3473,504.84375,557
3474,1211.7890625,1313
3475,1230.8359375,1315
3476,749.9296875,819
3477,515.39453125,562
3478,503.875,557
3479,1474.87890625,1582
3480,743.234375,820
3481,1215.90234375,1313
3482,145.59375,211
3483,497.83984375,556
3484,137.4921875,195
3485,126.33203125,166
3486,205.63671875,295
3487,261.0390625,310
3488,91.3125,144
3489,14.37109375,41
3490,739.6875,820
3491,186.5625,224
3492,743.3671875,820
3493,735.8125,823
3494,461.58984375,550
3495,461.33984375,558
3496,722.30078125,822
3497,1175.3984375,1315
3498,480.828125,555
3499,500.58203125,556
3500,1230.22265625,1315
3501,745.98046875,824
3502,753.9609375,830
3503,1193.60546875,1311
3504,268.80859375,311
3505,1454.3828125,1582
3506,1442.03515625,1582
3507,1470.3828125,1584
3508,1199.265625,1314
3509,1468.69921875,1584
3510,737.96875,817
3511,547.51171875,626
3512,487.1640625,554
3513,741.6953125,818
3514,880.87890625,984
3515,1185.52734375,1308
3516,499.328125,557
3517,496.8046875,556
3518,1420.484375,1582
3519,1421.14453125,1586
3520,454.25390625,511
3521,750.58203125,820
3522,500.46875,556
3523,92.9921875,126
3524,167.3515625,204
3525,746.5703125,823
3526,755.53125,818
3527,1484.02734375,1586
3528,497.203125,556
3529,380.46484375,431
3530,751.30859375,822
3531,1196.3359375,1310
3532,1221.9375,1312
3533,496.98828125,557
3534,489.24609375,561
3535,485.46875,560
3536,692.15625,823
3537,113.65625,146
3538,714.58203125,822
3539,485.00390625,558
3540,1467.24609375,1586
3541,1208.25,1313
3542,747.90625,818
3543,247.76171875,293
3544,501.625,558
3545,503.69140625,557
3546,736.0078125,817
3547,745.31640625,819
3548,751.58203125,823
3549,1471.7109375,1584
3550,1134.82421875,1240
3551,1223.70703125,1315
3552,1455.4375,1588
3553,207.3125,253
3554,498.96875,557
3555,1149.515625,1255
3556,652.8984375,743
3557,751.69921875,821
3558,496.10546875,552
3559,728.91796875,818
3560,736.9375,819
3561,730.8359375,819
3562,752.203125,821
3563,1204.90625,1317
3564,1219.21875,1315
3565,701.57421875,781
3566,746.2109375,821
3567,461.69140625,516
3568,1345.90625,1525
3569,409.1875,467
3570,512.0625,560
3571,507.5,560
3572,501.9296875,558
3573,501.33984375,559
3574,234.41015625,320
3575,140.14453125,188
3576,487.05859375,559
3577,18.9765625,50
3578,1212.49609375,1313
3579,734.84765625,816
3580,414.70703125,478
3581,506.25,561
3582,762.03125,826
3583,507.44921875,559
3584,1434.50390625,1576
3585,502.73828125,562
3586,854.14453125,930
3587,506.75,562
3588,688.4296875,751
3589,1213.3046875,1310
3590,119.6015625,156
3591,1203.88671875,1310
3592,1478.8359375,1587
3593,1470.63671875,1588
3594,1212.50390625,1315
3595,1467.3125,1585
3596,497.25,557
3597,495.5234375,555
3598,747.078125,824
3599,749.390625,820
3600,1194.86328125,1315
3601,385.64453125,431
3602,503.3046875,559
3603,499.40625,562
3604,190.20703125,227
3605,172.19140625,222
3606,1.5859375,29
3607,220.0546875,270
3608,724.37109375,822
3609,20.53515625,55
3610,144.8046875,184
3611,1461.14453125,1587
3612,1216.08203125,1311
3613,506.68359375,556
3614,503.8671875,559
3615,1500.30078125,1590
3616,1232.35546875,1312
3617,761.28515625,821
3618,767.85546875,823
3619,1497.48828125,1584
3620,1469.26953125,1581
3621,1197.86328125,1308
3622,754.91015625,824
3623,1205.3203125,1321
3624,1474.3671875,1582
3625,1207.61328125,1344
3626,1224.65625,1314
3627,1489.609375,1584
3628,506.9921875,557
3629,1512.890625,1587
3630,503.20703125,557
3631,503.39453125,557
3632,744.453125,819
3633,845.99609375,936
3634,739.00390625,819
3635,756.16015625,820
3636,495.859375,558
3637,1203.40234375,1314
3638,727.4375,816
3639,753.42578125,823
3640,496.44140625,552
3641,729.640625,820
3642,1487.78515625,1586
3643,1233.40625,1313
3644,1229.1484375,1311
3645,1228.0078125,1316
3646,496.13671875,555
3647,1485.4375,1586
3648,512.07421875,563
3649,748.95703125,821
3650,231.51171875,271
3651,1465.9453125,1580
3652,1472.078125,1588
3653,178.703125,231
3654,224.25,271
3655,475.078125,558
3656,742.234375,827
3657,1450.71484375,1587
3658,741.4609375,822
3659,502.75390625,559
3660,1501.3359375,1587
3661,771.6796875,830
3662,1224.20703125,1312
3663,409.0234375,465
3664,1204.6328125,1314
3665,742.1953125,823
3666,1186.48828125,1277
3667,265.46484375,320
3668,472.4140625,559
3669,1467.70703125,1582
3670,1484.765625,1585
3671,1494.015625,1583
3672,1231.29296875,1316
3673,1490.95703125,1587
3674,768.92578125,824
3675,1239.41015625,1313
3676,172.5078125,211
3677,1226.9453125,1314
3678,511.30859375,561
3679,1220.828125,1313
3680,377.93359375,433
3681,506.1640625,558
3682,190.2890625,237
3683,249.7578125,300
3684,505.359375,564
3685,1225.03125,1319
3686,1212.25,1315
3687,1468.89453125,1585
3688,478.21875,556
3689,1465.61328125,1593
3690,751.26171875,827
3691,738.6328125,818
3692,511.78125,565
3693,756.03515625,828
3694,1501.94921875,1587
3695,1468.5390625,1584
3696,761.6640625,825
3697,802.7578125,873
3698,1225.1484375,1315
3699,503.72265625,563
3700,1224.16796875,1338
3701,1027.6875,1118
3702,62.9453125,94
3703,758.24609375,851
3704,488.41796875,562
3705,1382.33984375,1520
3706,1242.03515625,1337
3707,503.47265625,557
3708,1479.73046875,1586
3709,1065.9453125,1165
3710,1214.984375,1313
3711,346.5234375,390
3712,399.57421875,454
3713,251.734375,287
3714,299.4453125,343
3715,181.01171875,228
3716,960.60546875,1034
3717,131.1640625,163
3718,416.55078125,474
3719,497.79296875,554
3720,205.30859375,284
3721,269.16015625,343
3722,1209.80859375,1310
3723,725.765625,822
3724,52.6015625,105
3725,1026.8984375,1213
3726,664.63671875,747
3727,40.77734375,86
3728,493.12109375,557
3729,501.11328125,576
3730,745.1328125,820
3731,1213.44921875,1310
3732,504.44140625,555
3733,81.3515625,116
3734,490.30078125,557
3735,719.9765625,821
3736,173.2109375,212
3737,188.62109375,253
